state_fips,place_fips,name,state,lat,lng
01,75768,Theodore CDP,AL,30.538686,-88.187573
01,75936,Thomaston town,AL,32.268277,-87.623706
01,75960,Thomasville city,AL,31.915011,-87.737204
01,76080,Thorsby town,AL,32.916909,-86.720335
01,76200,Tibbie CDP,AL,31.37049,-88.243862
01,76208,Tidmore Bend CDP,AL,34.033184,-85.926387
01,76320,Tillmans Corner CDP,AL,30.581533,-88.21278
01,76584,Town Creek town,AL,34.671301,-87.407763
01,76632,Toxey town,AL,31.910712,-88.309146
01,76680,Trafford town,AL,33.818713,-86.746502
01,76824,Triana town,AL,34.587779,-86.748488
01,76872,Trinity town,AL,34.597445,-87.081354
01,76920,Troy city,AL,31.80196,-85.96713
01,76944,Trussville city,AL,33.655233,-86.563239
01,77256,Tuscaloosa city,AL,33.234404,-87.5283
01,77280,Tuscumbia city,AL,34.718502,-87.702586
01,77304,Tuskegee city,AL,32.418723,-85.682509
01,77352,Twin town,AL,33.992314,-87.852295
01,77580,Underwood-Petersville CDP,AL,34.876112,-87.698157
01,77616,Union town,AL,32.99381,-87.907179
01,77784,Union Grove town,AL,34.406172,-86.451667
01,77880,Union Springs city,AL,32.139506,-85.714623
01,77904,Uniontown town,AL,32.44662,-87.487271
01,78120,Uriah CDP,AL,31.307365,-87.499213
01,78204,Valley city,AL,32.801427,-85.204438
01,78232,Valley Grande city,AL,32.486872,-87.032773
01,78240,Valley Head town,AL,34.556204,-85.623044
01,78264,Vance town,AL,33.173992,-87.226627
01,78312,Vandiver CDP,AL,33.458856,-86.529222
01,78480,Vernon city,AL,33.758816,-88.114291
01,78552,Vestavia Hills city,AL,33.462496,-86.739508
01,78984,Vina town,AL,34.376175,-88.060572
01,79008,Vincent town,AL,33.383145,-86.402544
01,79032,Vinegar Bend CDP,AL,31.259093,-88.367264
01,79272,Vredenburgh town,AL,31.823234,-87.318077
01,79344,Wadley town,AL,33.1234,-85.568592
01,79488,Waldo town,AL,33.387083,-86.041075
01,79728,Walnut Grove town,AL,34.064595,-86.28717
01,79944,Warrior city,AL,33.814858,-86.81565
01,80064,Waterloo town,AL,34.917199,-88.064373
01,80256,Waverly town,AL,32.730078,-85.570999
01,80352,Weaver city,AL,33.75907,-85.809363
01,80376,Webb town,AL,31.257237,-85.289622
01,80496,Wedowee town,AL,33.308004,-85.4865
01,80736,Weogufka CDP,AL,33.021724,-86.309146
01,80928,West Blocton town,AL,33.118176,-87.125225
01,81084,West End-Cobb Town CDP,AL,33.651481,-85.876553
01,81336,West Jefferson town,AL,33.673375,-87.040582
01,81504,Westover town,AL,33.36734,-86.533986
01,81528,West Point town,AL,34.238735,-86.964017
01,81720,Wetumpka city,AL,32.540376,-86.206999
01,81744,Whatley CDP,AL,31.646343,-87.710836
01,81912,White Hall town,AL,32.297411,-86.715776
01,82104,White Plains CDP,AL,33.759312,-85.68847
01,82176,Whitesboro CDP,AL,34.169004,-86.058499
01,82848,Wilsonville town,AL,33.240752,-86.491105
01,82872,Wilton town,AL,33.081565,-86.879655
01,82992,Winfield city,AL,33.934717,-87.79131
01,83400,Woodland town,AL,33.375627,-85.397439
01,83640,Woodstock town,AL,33.217498,-87.148433
01,83664,Woodville town,AL,34.629535,-86.283558
01,83976,Yellow Bluff town,AL,31.962341,-87.477359
01,84096,York city,AL,32.500586,-88.291394
02,00065,Adak city,AK,51.909889,-176.598067
02,00650,Akhiok city,AK,56.948329,-154.215306
02,00760,Akiachak CDP,AK,60.920991,-161.402199
02,00870,Akiak city,AK,60.912838,-161.216225
02,01090,Akutan city,AK,54.139979,-165.763026
02,01200,Alakanuk city,AK,62.710997,-164.649719
02,01305,Alatna CDP,AK,66.563794,-152.838498
02,01390,Alcan Border CDP,AK,62.703078,-141.193584
02,01420,Aleknagik city,AK,59.288961,-158.664343
02,01560,Aleneva CDP,AK,58.059052,-152.909015
02,01860,Allakaket city,AK,66.542002,-152.583016
02,01970,Ambler city,AK,67.090944,-157.887097
02,02080,Anaktuvuk Pass city,AK,68.149752,-151.697066
02,03000,Anchorage municipality,AK,61.17425,-149.284329
02,03110,Anchor Point CDP,AK,59.747364,-151.695697
02,03220,Anderson city,AK,64.308281,-149.163187
02,03440,Angoon city,AK,57.441257,-134.478357
02,03550,Aniak city,AK,61.578825,-159.547427
02,03880,Anvik city,AK,62.631627,-160.215106
02,03990,Arctic Village CDP,AK,68.165374,-145.401362
02,04210,Atka city,AK,52.211546,-174.213452
02,04430,Atmautluak CDP,AK,60.862755,-162.280302
02,04500,Atqasuk city,AK,70.480786,-157.325459
02,04670,Attu Station CDP,AK,52.880248,173.256076
02,05000,Badger CDP,AK,64.800081,-147.385129
02,05585,Bear Creek CDP,AK,60.20806,-149.369779
02,05750,Beaver CDP,AK,66.384745,-147.287756
02,06245,Beluga CDP,AK,61.190862,-151.184237
02,06520,Bethel city,AK,60.793868,-161.796066
02,06630,Bettles city,AK,66.906901,-151.537994
02,06850,Big Delta CDP,AK,64.157047,-145.740874
02,07070,Big Lake CDP,AK,61.515547,-149.97553
02,07620,Birch Creek CDP,AK,66.268327,-145.876583
02,08740,Brevig Mission city,AK,65.343196,-166.508946
02,09600,Buckland city,AK,65.976489,-161.139436
02,09657,Buffalo Soapstone CDP,AK,61.684439,-149.121172
02,09710,Butte CDP,AK,61.534033,-148.988168
02,10150,Cantwell CDP,AK,63.411396,-148.749621
02,11690,Central CDP,AK,65.509073,-144.620508
02,11800,Chalkyitsik CDP,AK,66.646753,-143.789298
02,12350,Chase CDP,AK,62.418236,-149.936172
02,12680,Chefornak city,AK,60.151941,-164.252067
02,12920,Chena Ridge CDP,AK,64.794305,-148.032883
02,12970,Chenega CDP,AK,60.091954,-147.994697
02,13230,Chevak city,AK,61.52956,-165.594126
02,13340,Chickaloon CDP,AK,61.815283,-148.291957
02,13450,Chicken CDP,AK,64.087691,-141.828278
02,13550,Chignik city,AK,56.29518,-158.391784
02,13670,Chignik Lagoon CDP,AK,56.304267,-158.500259
02,13780,Chignik Lake CDP,AK,56.273221,-158.793376
02,13860,Chiniak CDP,AK,57.575497,-152.279033
02,13890,Chisana CDP,AK,62.110041,-142.050549
02,14000,Chistochina CDP,AK,62.596444,-144.941045
02,14110,Chitina CDP,AK,61.553028,-144.175116
02,14330,Chuathbaluk city,AK,61.573909,-159.247015
02,14880,Circle CDP,AK,65.838617,-144.175331
02,15320,Clam Gulch CDP,AK,60.208887,-151.404203
02,15430,Clark's Point city,AK,58.832992,-158.527347
02,16360,Coffman Cove city,AK,56.001661,-132.841966
02,16420,Cohoe CDP,AK,60.266971,-151.298172
02,16530,Cold Bay city,AK,55.215515,-162.775546
02,16630,Coldfoot CDP,AK,67.247451,-150.108051
02,16750,College CDP,AK,64.86729,-147.819453
02,17190,Cooper Landing CDP,AK,60.494579,-149.843945
02,17300,Copper Center CDP,AK,62.001096,-145.363956
02,17410,Cordova city,AK,60.530138,-145.642065
02,17670,Covenant Life CDP,AK,59.397505,-136.123002
02,17740,Craig city,AK,55.488746,-133.111568
02,17850,Crooked Creek CDP,AK,61.796698,-158.08102
02,17960,Crown Point CDP,AK,60.426679,-149.35298
02,18510,Deering city,AK,66.069488,-162.764572
02,18620,Delta Junction city,AK,64.057347,-145.699997
02,18675,Deltana CDP,AK,63.78934,-145.351625
02,18805,Denali Park CDP,AK,63.573017,-148.673705
02,18925,Diamond Ridge CDP,AK,59.702361,-151.554623
02,18950,Dillingham city,AK,59.060467,-158.532251
02,19060,Diomede city,AK,65.753924,-168.922577
02,19720,Dot Lake CDP,AK,63.587223,-144.292361
02,19750,Dot Lake Village CDP,AK,63.662593,-144.016171
02,20020,Dry Creek CDP,AK,63.626638,-144.639194
02,20380,Eagle city,AK,64.781256,-141.197829
02,20600,Eagle Village CDP,AK,64.743389,-141.113834
02,20716,Eareckson Station CDP,AK,52.72106,174.107149
02,20970,Edna Bay city,AK,55.967618,-133.692253
02,21040,Eek city,AK,60.216265,-162.041999
02,21150,Egegik city,AK,58.205148,-157.521978
02,21370,Eielson AFB CDP,AK,64.6733,-147.059464
02,21810,Ekwok city,AK,59.345782,-157.487023
02,22140,Elfin Cove CDP,AK,58.087681,-136.288309
02,22250,Elim city,AK,64.618226,-162.27656
02,22910,Emmonak city,AK,62.77559,-164.50929
02,23460,Ester CDP,AK,64.879056,-148.041153
02,23720,Eureka Roadhouse CDP,AK,61.958507,-147.155104
02,23790,Evansville CDP,AK,66.932933,-151.37006
02,23900,Excursion Inlet CDP,AK,58.415144,-135.345462
02,24230,Fairbanks city,AK,64.836531,-147.651745
02,24660,False Pass city,AK,54.872441,-163.334268
02,24980,Farmers Loop CDP,AK,64.908228,-147.698608
02,25000,Farm Loop CDP,AK,61.635115,-149.155223
02,25220,Ferry CDP,AK,64.04962,-148.920602
02,25550,Fishhook CDP,AK,61.731248,-149.283642
02,25880,Flat CDP,AK,62.441366,-158.040554
02,26100,Fort Greely CDP,AK,63.967834,-145.714882
02,26760,Fort Yukon city,AK,66.588406,-145.227642
02,26835,Four Mile Road CDP,AK,64.604476,-149.115192
02,26870,Fox CDP,AK,64.974859,-147.609007
02,26910,Fox River CDP,AK,59.892246,-151.012379
02,27090,Fritz Creek CDP,AK,59.746867,-151.288605
02,27145,Funny River CDP,AK,60.484313,-150.788736
02,27420,Gakona CDP,AK,62.368038,-145.305188
02,27530,Galena city,AK,64.741422,-156.873394
02,27640,Gambell city,AK,63.775872,-171.714835
02,27700,Game Creek CDP,AK,58.050105,-135.512547
02,28200,Gateway CDP,AK,61.566857,-149.222683
02,28590,Glacier View CDP,AK,61.848035,-147.772591
02,28740,Glennallen CDP,AK,62.153307,-145.840752
02,29130,Goldstream CDP,AK,64.942151,-148.02732
02,29180,Golovin city,AK,64.563902,-162.998943
02,29290,Goodnews Bay city,AK,59.127165,-161.575325
02,30060,Grayling city,AK,62.896051,-160.112989
02,30500,Gulkana CDP,AK,62.215434,-145.444965
02,30940,Gustavus city,AK,58.434657,-135.728152
02,31050,Haines CDP,AK,59.260434,-135.472169
02,31270,Halibut Cove CDP,AK,59.569581,-151.223764
02,31710,Happy Valley CDP,AK,59.898514,-151.528868
02,31765,Harding-Birch Lakes CDP,AK,64.381305,-146.530599
02,32150,Healy CDP,AK,63.959632,-148.970842
02,32310,Healy Lake CDP,AK,64.009705,-144.681574
02,32550,Hobart Bay CDP,AK,57.417759,-133.306569
02,32810,Hollis CDP,AK,55.515474,-132.701922
02,33030,Holy Cross city,AK,62.185115,-159.858776
02,33140,Homer city,AK,59.647503,-151.513095
02,33360,Hoonah city,AK,58.12201,-135.431474
02,33470,Hooper Bay city,AK,61.509167,-166.111471
02,33580,Hope CDP,AK,60.886124,-149.632991
02,33800,Houston city,AK,61.615303,-149.80061
02,33910,Hughes city,AK,66.045217,-154.237627
02,34350,Huslia city,AK,65.705524,-156.310953
02,34460,Hydaburg city,AK,55.205842,-132.820438
02,34570,Hyder CDP,AK,55.98153,-130.038166
02,34790,Igiugig CDP,AK,59.300989,-155.863275
02,35120,Iliamna CDP,AK,59.778342,-154.883752
02,35890,Ivanof Bay CDP,AK,55.918199,-159.493298
02,36400,Juneau city and borough,AK,58.37291,-134.178445
02,36540,Kachemak city,AK,59.674535,-151.436347
02,36770,Kake city,AK,56.97532,-133.903663
02,36990,Kaktovik city,AK,70.121452,-143.629435
02,37250,Kalifornsky CDP,AK,60.453399,-151.220302
02,37430,Kaltag city,AK,64.314143,-158.778761
02,37540,Karluk CDP,AK,57.590981,-154.363413
02,37650,Kasaan city,AK,55.561145,-132.406834
02,37975,Kasigluk CDP,AK,60.863834,-162.536564
02,38090,Kasilof CDP,AK,60.319466,-151.232794
02,38420,Kenai city,AK,60.56224,-151.20806
02,38910,Kenny Lake CDP,AK,61.621616,-144.821315
02,38970,Ketchikan city,AK,55.357145,-131.674552
02,39300,Kiana city,AK,66.972586,-160.434364
02,39410,King Cove city,AK,55.084993,-162.316806
02,39630,King Salmon CDP,AK,58.735227,-156.528544
02,39740,Kipnuk CDP,AK,59.937452,-164.062208
02,39960,Kivalina city,AK,67.726893,-164.535573
02,40400,Klawock city,AK,55.556425,-133.08613
02,40510,Klukwan CDP,AK,59.401932,-135.882595
02,40645,Knik-Fairview CDP,AK,61.507645,-149.622601
02,40670,Knik River CDP,AK,61.461903,-149.007489
02,40840,Kobuk city,AK,66.923402,-156.904071
02,40950,Kodiak city,AK,57.791192,-152.419712
02,41210,Kodiak Station CDP,AK,57.76795,-152.595907
02,41280,Kokhanok CDP,AK,59.412109,-154.746007
02,41500,Koliganek CDP,AK,59.696656,-157.22476
02,41610,Kongiganak CDP,AK,59.991638,-162.847017
02,41720,Kotlik city,AK,63.02919,-163.536654
02,41830,Kotzebue city,AK,66.877089,-162.503478
02,41940,Koyuk city,AK,64.941084,-161.145458
02,42050,Koyukuk city,AK,64.902073,-157.693531
02,42160,Kupreanof city,AK,56.821295,-132.972152
02,42380,Kwethluk city,AK,60.79333,-161.430966
02,42490,Kwigillingok CDP,AK,59.877575,-163.177317
02,42805,Lake Louise CDP,AK,62.30162,-146.540163
02,42820,Lake Minchumina CDP,AK,63.790253,-152.461794
02,43040,Larsen Bay city,AK,57.529893,-154.001155
02,43260,Lazy Mountain CDP,AK,61.658227,-148.925582
02,43810,Levelock CDP,AK,59.068246,-156.901021
02,44030,Lime Village CDP,AK,61.330449,-155.238066
02,44580,Livengood CDP,AK,65.476506,-148.422784
02,45020,Loring CDP,AK,55.606676,-131.639976
02,45295,Lowell Point CDP,AK,60.076063,-149.493807
02,45460,Lower Kalskag city,AK,61.513975,-160.358929
02,45700,Lutak CDP,AK,59.412212,-135.589046
02,45790,McCarthy CDP,AK,61.453957,-142.864693
02,46010,McGrath city,AK,62.938875,-155.568422
02,46780,Manley Hot Springs CDP,AK,65.018757,-150.645281
02,46890,Manokotak city,AK,58.727293,-158.906445
02,47000,Marshall city,AK,61.871555,-162.06087
02,47735,Meadow Lakes CDP,AK,61.637987,-149.609611
02,47990,Mekoryuk city,AK,60.370272,-166.267711
02,48200,Mendeltna CDP,AK,62.146098,-146.758031
02,48540,Mentasta Lake CDP,AK,63.011677,-143.561486
02,48590,Mertarvik CDP,AK,60.810993,-164.49911
02,48870,Metlakatla CDP,AK,55.114699,-131.555726
02,49200,Mill Bay CDP,AK,57.815501,-152.367542
02,49530,Minto CDP,AK,65.089635,-149.59021
02,50080,Moose Creek CDP,AK,64.716369,-147.166627
02,50190,Moose Pass CDP,AK,60.505936,-149.468361
02,50800,Mosquito Lake CDP,AK,59.475103,-136.199106
02,51180,Mountain Village city,AK,62.091906,-163.695257
02,51455,Mud Bay CDP,AK,59.151183,-135.356493
02,51960,Nabesna CDP,AK,62.496548,-143.00743
02,52060,Naknek CDP,AK,58.78516,-156.885872
02,52210,Nanwalek CDP,AK,59.333848,-151.929558
02,52390,Napakiak city,AK,60.690541,-161.985573
02,52720,Napaskiak city,AK,60.702782,-161.753782
02,52845,Naukati Bay CDP,AK,55.874121,-133.195015
02,52915,Nelchina CDP,AK,62.010403,-146.829938
02,52940,Nelson Lagoon CDP,AK,55.836649,-161.635799
02,53050,Nenana city,AK,64.536054,-149.083629
02,53270,Newhalen city,AK,59.737057,-154.902414
02,53710,New Stuyahok city,AK,59.484987,-157.309184
02,53820,Newtok CDP,AK,60.935069,-164.645682
02,53930,Nightmute city,AK,60.462401,-164.83464
02,54050,Nikiski CDP,AK,60.725015,-151.225268
02,54085,Nikolaevsk CDP,AK,59.829553,-151.596382
02,54150,Nikolai city,AK,62.999115,-154.374944
02,54260,Nikolski CDP,AK,53.007863,-168.718502
02,54480,Ninilchik CDP,AK,60.061292,-151.404185
02,54700,Noatak CDP,AK,67.589482,-163.010434
02,54920,Nome city,AK,64.505741,-165.415287
02,55030,Nondalton city,AK,59.975246,-154.866046
02,55140,Noorvik city,AK,66.82821,-161.034669
02,55745,North Lakes CDP,AK,61.618378,-149.310724
02,55910,North Pole city,AK,64.752728,-147.362655
02,56220,Northway CDP,AK,63.000776,-141.541256
02,56320,Nuiqsut city,AK,70.213483,-150.989674
02,56350,Nulato city,AK,64.691283,-158.27535
02,56600,Nunam Iqua city,AK,62.506887,-164.900554
02,56680,Nunapitchuk city,AK,60.881767,-162.464564
02,57340,Old Harbor city,AK,57.218798,-153.329674
02,58330,Oscarville CDP,AK,60.723444,-161.788239
02,58550,Ouzinkie city,AK,57.92466,-152.462388
02,58660,Palmer city,AK,61.597166,-149.114682
02,59320,Paxson CDP,AK,62.975706,-145.757621
02,59540,Pedro Bay CDP,AK,59.789215,-154.125718
02,59650,Pelican city,AK,57.959229,-136.215066
02,60200,Perryville CDP,AK,55.934456,-159.155754
02,60310,Petersburg CDP,AK,56.756918,-132.874938
02,60460,Petersville CDP,AK,62.453484,-150.884124
02,60640,Pilot Point city,AK,57.541137,-157.722807
02,60750,Pilot Station city,AK,61.948167,-162.872648
02,60860,Pitkas Point CDP,AK,62.037403,-163.268128
02,61080,Platinum city,AK,58.952583,-161.747032
02,61120,Pleasant Valley CDP,AK,64.885468,-146.89855
02,61190,Point Baker CDP,AK,56.348132,-133.616794
02,61630,Point Hope city,AK,68.34421,-166.681159
02,61700,Point Lay CDP,AK,69.737125,-162.834621
02,61788,Point MacKenzie CDP,AK,61.3427,-150.048525
02,61825,Point Possession CDP,AK,60.923081,-150.688844
02,62125,Pope-Vannoy Landing CDP,AK,59.570602,-154.447236
02,62285,Portage Creek CDP,AK,58.90542,-157.669817
02,62510,Port Alexander city,AK,56.237593,-134.65275
02,62620,Port Alsworth CDP,AK,60.15673,-154.33961
02,63170,Port Clarence CDP,AK,65.109476,-166.764673
02,63280,Port Graham CDP,AK,59.339803,-151.846498
02,63390,Port Heiden city,AK,56.965241,-158.586416
02,63610,Port Lions city,AK,57.867012,-152.856248
02,63870,Port Protection CDP,AK,56.331881,-133.60642
02,64240,Primrose CDP,AK,60.341624,-149.296448
02,64380,Prudhoe Bay CDP,AK,70.365868,-148.749374
02,64600,Quinhagak city,AK,59.751279,-161.897243
02,64820,Rampart CDP,AK,65.404915,-149.921015
02,64930,Red Devil CDP,AK,61.757485,-157.358503
02,64980,Red Dog Mine CDP,AK,68.064411,-162.866869
02,65345,Ridgeway CDP,AK,60.530833,-151.052101
02,65590,Ruby city,AK,64.72329,-155.50054
02,65700,Russian Mission city,AK,61.778662,-161.362907
02,65800,St. George city,AK,56.571044,-169.65994
02,66140,St. Mary's city,AK,62.062775,-163.244257
02,66360,St. Michael city,AK,63.458499,-162.134486
02,66470,St. Paul city,AK,57.179076,-170.322824
02,66510,Salamatof CDP,AK,60.604229,-151.311311
02,66550,Salcha CDP,AK,64.534103,-146.88362
02,67020,Sand Point city,AK,55.31347,-160.484344
02,67460,Savoonga city,AK,63.679706,-170.483324
02,67570,Saxman city,AK,55.323165,-131.58915
02,67680,Scammon Bay city,AK,61.841929,-165.583279
02,68230,Selawik city,AK,66.59209,-160.002225
02,68340,Seldovia city,AK,59.43948,-151.710387
02,68370,Seldovia Village CDP,AK,59.46127,-151.588755
02,68560,Seward city,AK,60.124786,-149.391581
02,68670,Shageluk city,AK,62.661586,-159.551368
02,68890,Shaktoolik city,AK,64.354481,-161.193514
02,69770,Shishmaref city,AK,66.232966,-166.12533
02,70100,Shungnak city,AK,66.880505,-157.149979
02,70320,Silver Springs CDP,AK,62.019311,-145.358311
02,70540,Sitka city and borough,AK,57.193204,-135.367396
02,70760,Skagway CDP,AK,59.464431,-135.27572
02,70870,Skwentna CDP,AK,61.888689,-151.199994
02,70930,Slana CDP,AK,62.603573,-143.455303
02,71090,Sleetmute CDP,AK,61.653861,-157.10302
02,71640,Soldotna city,AK,60.485318,-151.069014
02,72135,South Lakes CDP,AK,61.587561,-149.315544
02,72190,South Naknek CDP,AK,58.675534,-156.994126
02,72230,South Van Horn CDP,AK,64.809734,-147.787752
02,72960,Stebbins city,AK,63.473394,-162.259981
02,72985,Steele Creek CDP,AK,64.925613,-147.435058
02,73070,Sterling CDP,AK,60.540148,-150.80526
02,73290,Stevens Village CDP,AK,66.023711,-149.080307
02,73400,Stony River CDP,AK,61.79201,-156.590509
02,73950,Sunrise CDP,AK,60.870068,-149.467798
02,74340,Susitna CDP,AK,61.54028,-150.587941
02,74350,Susitna North CDP,AK,62.147592,-149.748537
02,74525,Sutton-Alpine CDP,AK,61.741436,-148.874181
02,74610,Takotna CDP,AK,62.982698,-156.083829
02,74830,Talkeetna CDP,AK,62.309515,-149.923928
02,75050,Tanacross CDP,AK,63.328691,-143.486599
02,75077,Tanaina CDP,AK,61.657244,-149.42774
02,75160,Tanana city,AK,65.184004,-152.055102
02,75380,Tatitlek CDP,AK,60.894438,-146.668561
02,75480,Tazlina CDP,AK,62.050272,-145.443031
02,75930,Teller city,AK,65.252359,-166.352133
02,76260,Tenakee Springs city,AK,57.790054,-135.135446
02,76590,Tetlin CDP,AK,63.181865,-142.504418
02,77140,Thorne Bay city,AK,55.667027,-132.535653
02,77690,Togiak city,AK,59.052942,-160.396855
02,77800,Tok CDP,AK,63.328894,-143.037871
02,78240,Toksook Bay city,AK,60.528046,-165.106204
02,78297,Tolsona CDP,AK,62.067821,-146.12031
02,78350,Tonsina CDP,AK,61.530342,-145.110079
02,78680,Trapper Creek CDP,AK,62.415358,-150.407836
02,78790,Tuluksak CDP,AK,61.104491,-160.938062
02,79120,Tuntutuliak CDP,AK,60.410269,-162.669682
02,79230,Tununak CDP,AK,60.607302,-165.127266
02,79780,Twin Hills CDP,AK,59.081816,-160.280615
02,79830,Two Rivers CDP,AK,64.890845,-147.089884
02,79890,Tyonek CDP,AK,61.099425,-151.338909
02,80100,Ugashik CDP,AK,57.64738,-156.994926
02,80660,Unalakleet city,AK,63.894206,-160.796775
02,80770,Unalaska city,AK,53.910255,-166.529029
02,81320,Upper Kalskag city,AK,61.53957,-160.3492
02,81920,Utqiaġvik city,AK,71.253861,-156.798246
02,82200,Valdez city,AK,61.083621,-146.317179
02,82420,Venetie CDP,AK,67.020691,-146.374273
02,82750,Wainwright city,AK,70.658232,-159.985214
02,82860,Wales city,AK,65.613232,-168.068313
02,83080,Wasilla city,AK,61.581136,-149.46079
02,84000,Whale Pass city,AK,56.082115,-133.067469
02,84070,White Mountain city,AK,64.682359,-163.412753
02,84120,Whitestone CDP,AK,64.152772,-145.906413
02,84200,Whitestone Logging Camp CDP,AK,58.058337,-135.409332
02,84510,Whittier city,AK,60.777318,-148.663713
02,85280,Willow CDP,AK,61.886957,-149.620229
02,85290,Willow Creek CDP,AK,61.830234,-145.198597
02,85610,Wiseman CDP,AK,67.481332,-150.159009
